id,target,comment_text,severe_toxicity,obscene,identity_attack,insult,threat,asian,atheist,bisexual,black,buddhist,christian,female,heterosexual,hindu,homosexual_gay_or_lesbian,intellectual_or_learning_disability,jewish,latino,male,muslim,other_disability,other_gender,other_race_or_ethnicity,other_religion,other_sexual_orientation,physical_disability,psychiatric_or_mental_illness,transgender,white,created_date,publication_id,parent_id,article_id,rating,funny,wow,sad,likes,disagree,sexual_explicit,identity_annotator_count,toxicity_annotator_count
6327317,0.0,"Agree completely with the editorial, and our cities would be more livable, and our health and air quality better, if we made our cities more friendly and appealing to walkers, cyclists, and public transit users.  Driving shouldn't be the automatic default for every trip, near or far. Rates of cancer, obesity, heart disease and depression keep escalating in tandem with our addictions to convenience and rushing about in cars.  We aren't doing ourselves any favours choosing to live this way, nor judging people harshly, because they're outside of our cars.  Thank you for the editorial.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:39:04.297412+00,54,,399102,approved,2,0,0,24,15,0.0,0,4
6327318,0.0,"Where is the evidence?  The only thing that she has is hearsay evidence in the form of conversations she had with her girlfriends.  I guess nobody has ever heard of a young teenage girl bragging to her friends about having an older boyfriend.  She may be telling the truth, but she can't prove it.  If just one person gets ruined over one of these unprovable allegations, it is not worth it.  Freedom of speech people will jump all over me for this, but maybe it should be required that an accuser should have some sort of evidence before they are allowed to ruin someone.  After all, the first amendment was actually only for people to be able to criticize the government, not talk bad about someone they don't like.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:38:15.272434+00,105,,399033,approved,0,0,0,0,1,0.0,0,4
6327319,0.0,Fox News & Breitbart are the fake news but you people didn't receive an education and you haven't learned the art of critical thinking. Texas made the teaching of critical thinking illegal. The South isn't happy when people think for themselves. That's how they've gotten them all to support the Confederacy & slavery 150 years later!,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:38:22.234857+00,105,6326788.0,399033,approved,0,0,0,4,3,0.0,0,4
6327320,0.0,I'm afraid you missed the point entirely. The tone of your commentary suggests you have an axe to grind with religion. Is it  in general or a particular faith?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:38:51.185824+00,54,6321699.0,398558,approved,0,0,0,0,0,0.0,0,4
6327321,0.0,"The key phrase here word here that you seem to fail to recognize here is  CONSENTING
ADULTS.  Or perhaps you have no problem with 30 year olds dating 14 year olds?",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:39:53.364824+00,105,6326874.0,399033,approved,0,0,0,1,0,0.0,0,4
6327323,0.0,Nothing to see here.  Just people using guns.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:42:28.222078+00,102,,399083,approved,0,0,1,0,3,0.0,4,4
6327324,0.7631578947368421,", Damn.  He sure fooled me.  I always thought he was an Englishman.  RIP, Old Boy.",0.0526315789473684,0.8157894736842106,0.0131578947368421,0.3157894736842105,0.0131578947368421,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:39:47.828651+00,55,,399114,approved,0,0,0,0,0,0.0,0,76
6327326,0.0,LOL.  Is it supposed to be the fifth that I claim?  Who knew?  Especially since I am the 5th.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:40:49.608479+00,13,6327306.0,399015,approved,0,0,0,0,0,0.0,0,4
6327327,0.7,I can always allude to ancient times to justify my modern actions. Even killing a man to sleep with his wife is okay. But I’m more likely to kill a man if he violated my daughter.,0.0,0.1,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:41:17.673777+00,102,,399210,approved,0,0,0,9,0,0.2,4,10
6327328,0.0,"I see the evangelical purpose of the statement, as my immediate response was: ""Jeeeeesus Christ!""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:41:09.272136+00,102,,399210,approved,6,0,0,7,0,0.0,10,4
6327329,0.0,"Or $15 to $20 by another estimate but in Germany where it is common as low as $8. 

The future has to start sometime. 

http://www.lid-stormwater.net/greenroofs_cost.htm",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:40:51.193355+00,102,6325065.0,399044,approved,0,0,0,2,0,0.0,0,4
6327330,0.0,"dbsb3233 is a typical right-wing extremist.  Against local control, against self-determination, against the will of the voters.  These right wingers always wave the flag, blather on about the constitution, and sing about freedom.  But, when it comes down to it, they don't care one whit for the common man.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:41:06.009698+00,102,6321722.0,398721,approved,1,0,0,0,0,0.0,0,4
6327331,0.1666666666666666,"No, the pee-pee tape hasn't been debunked. One person said it didn't happen, but he also said he wasn't there all night. It wasn't debunked. Most prosecutors think the actual attempt to debunk it proves it by admitting that there were hookers there.  No, it looks like POTUS received prostitutes as a gift of Russia.",0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:40:57.246923+00,105,6326585.0,399033,rejected,0,0,0,0,0,0.1666666666666666,4,6
6327332,0.5441176470588234,"Roy Moore is an embarrassment, and Jim Ziegler is a clown.

There are lots of Democrat embarrassments and clowns too - like that Congressman calling for Trump's impeachment, because ... well, he doesn't know (even Pelosi doesn't want to impeach Trump).  And Sen. Bob Menendez, who's on trial for felony corruption.  But, you won't hear about these loons in the DP ... the have a left-wing 'narrative' to tell.",0.0147058823529411,0.0147058823529411,0.0294117647058823,0.5441176470588234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:41:35.561562+00,102,,399210,approved,0,0,2,2,3,0.0147058823529411,0,68
6327333,0.6,Liars always trip themselves up eventually.  And the media are mostly liars.,0.0375,0.025,0.0125,0.5625,0.15,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:41:32.683558+00,105,6326626.0,399033,approved,0,0,0,0,0,0.0,0,80
6327334,0.4,This is a hateful person who shouldn't be allowed to represent anyone in this country.  We need to move the opposite direction.,0.0,0.1,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:42:01.234353+00,102,6327296.0,399064,approved,0,0,0,0,0,0.0,0,10
6327335,0.0,That bodyguard has got to go!,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:41:37.317400+00,105,,399211,approved,0,0,0,0,0,0.0,0,4
6327336,0.7,You're deflecting the conversation to a decade-old scandal.  In order to support and protect a child molester.  You are therefore pro-child-molester.  You like and support child molesters.,0.0,0.0,0.0,0.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:43:21.733401+00,102,6325754.0,398977,approved,0,0,0,1,0,0.5,0,10
6327337,0.0,"LOL.  So now any company this side of Costco's success is ""poorly run""??  

This just keeps getting better and better. 😆",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:44:08.939398+00,102,6326150.0,399044,approved,0,0,0,2,0,0.0,0,4
6327338,0.7121212121212122,I have made a point to steer clear of Alabama and the South. You people are weird! Thanks for warning me that a 30-something-year-old can have sex with a 14-year old and it's A-OK with Alabamans! Yuck! No state I'd ever visit! Disgusting!,0.0454545454545454,0.0909090909090909,0.1212121212121212,0.6060606060606061,0.0151515151515151,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:43:29.814241+00,105,6326501.0,399033,rejected,0,0,0,0,0,0.4696969696969697,0,66
6327339,0.0,"I hope we aren't missing that Trudeau's Bell Island vacation host, Aga Khan is also named in the Paradise Papers. Previously, Aga Khan's Bell Island was discovered to be owned by one of the companies named in the Panama Leaks, but now with the Paradise Papers, it is known that Karim Aga Khan owns an offshore company in the Isles of Man: Bravo Romeo. The company, according to Appleby record, was used for “yacht vessel ownership.” This is one of the many many off-shore companies which Aga Khan and his 'Ismaili Muslim' community use to conceal their wealth.  Aga Khan Foundation was also named by Canadian Revenue Agency as not being transparent about their finances. Aga Khan owns a bundle of businesses, including banks, insurance companies, telecommunication companies, airlines under the guise of ""Aga Khan Fund for Economic Development"" which sounds ""oh-so-philanthropical"", but is just a private company whose income is not disclosed. This 'religious figurehead' imposter should be exposed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:43:43.265823+00,54,,398679,rejected,0,0,0,0,0,0.0,10,6
6327340,0.0,In 1994 there were 192 million firearms in the US and the gun death rate per capita was 6.3. In 2009 there were 310 million firearms in the US but the gun death rate per capita fell to 3.2. I thought more guns = more gun deaths?,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:43:53.821297+00,13,,398697,approved,0,0,0,1,0,0.0,0,4
6327341,0.2,"Again, like their DougCo backing of the kock bros, this editorial board has it wrong. 

We do not need BETTER GUN LAWS. 
What is needed is not regulating the guns, BUT, regulating who can buy and own firearms and accessories. 
This idea that you are going to regulate firearms is ridiculous. You really can not. 
BUT, we can require that owners go through levels of training and vetting. 
That would do a lot more for stopping nut jobs. It would not stop all, but columbine and aurora theater would not have gone down like it did (though to be fair, those killers might have simply choosen to switch bombs or other means).",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:47:38.355313+00,102,,397808,approved,0,0,0,0,0,0.0,0,5
6327342,0.2,What's the big deal. It's not like he had a gun in his hand.,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:45:05.585229+00,54,,399046,approved,0,0,0,2,0,0.0,0,10
6327343,0.0,"""I'm fundamentally happy that it is going to be challenged because in my humble opinion, it goes against everything that Canada stands for,"" said Mr. Grewal,

So, hatred and loathing. That is why Muslim women won't show their faces. A sense of entitlement, disrespect for other Canadians...if they want that sort of religious freedom go found your own wacky country, Here in Canada we respect each other enough to show our faces in public!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:45:08.831124+00,54,,399143,rejected,0,0,0,0,0,0.0,6,4
6327344,0.0,"""Don't worry, Democrats will be coming up with a plan to heavily tax those who vape.""

Well, Jo, that's good to know.  Great idea.  Thank you!  Actually, let's tax all addicts, not just nicotine addicts.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:45:39.492815+00,102,6323989.0,398931,approved,0,0,0,0,0,0.0,0,4
6327346,0.0,"30 years ago weren't most all southern politicians Democrats?
Therefore, he is NOT GUILTY, because no Democrat is ever guilty. 
Just ask Bill Clinton.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:45:41.821894+00,105,,399033,approved,0,0,1,0,0,0.0,0,4
6327347,0.8333333333333333,"Oh no!  My argument was bad! Better pretend that wasn't the point I was making and hope no one notices!

Look.  You were hoisted on your own ignorant petard.  The proper response would be to slink away like the russian trolls, not to get mad at someone for responding to your specific argument.",0.0,0.0,0.1666666666666666,0.8333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:46:14.809151+00,102,6325610.0,399044,rejected,0,0,0,0,0,0.0,0,6
6327348,0.0,"I hope we aren't missing that Trudeau's Bell Island vacation host, Aga Khan is also named in the Paradise Papers. Previously, Aga Khan's Bell Island was discovered to be owned by one of the companies named in the Panama Leaks, but now with the Paradise Papers, it is known that Karim Aga Khan owns an offshore company in the Isles of Man: Bravo Romeo. The company, according to Appleby record, was used for “yacht vessel ownership.” This is one of the many many off-shore companies which Aga Khan and his 'Ismaili Muslim' community use to conceal their wealth. Aga Khan Foundation was also named by Canadian Revenue Agency as not being transparent about their finances. Aga Khan owns a bundle of businesses, including banks, insurance companies, telecommunication companies, airlines under the guise of ""Aga Khan Fund for Economic Development"" which sounds ""oh-so-philanthropical"", but is just a private company whose income is not disclosed. This 'religious figurehead' imposter should be exposed.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:45:53.438387+00,54,,397646,approved,0,0,0,0,0,0.0,10,4
6327349,0.0,"Why would any self respecting scientist limit themselves to the physical world? What is science afraid of?

The fact that the Catholic church has been instrumental in many great scientific discoveries is proof enough that religion and science are indeed not mutually exclusive.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:46:35.954238+00,54,6321338.0,398558,approved,0,0,0,0,1,0.0,6,4
6327350,0.3,"I'd say that terrible people protect sexual predators. Sadly enough, those terrible people exist in all walks of life.",0.0,0.0,0.0,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:46:43.011344+00,102,6326468.0,399064,approved,0,0,0,0,0,0.2,0,10
6327351,0.1666666666666666,"Wow, what an incoherent post!",0.0,0.0,0.0,0.1666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:47:00.132316+00,54,6326932.0,399143,approved,0,0,0,7,0,0.0,0,6
6327352,0.1666666666666666,"Ya know, it would be a double standard if women and men weren't so gosh darned different, Bill.  But they are.  That's why the only place you can really discuss this with any hope of reaching an impasse (which I would consider progress) is in our legislative and judicial systems.

Yes, Bill, women go into the ladies room in packs and just t-a-l-k!

It's legal, and that's all you need to know about it.",0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:47:27.847341+00,13,6327299.0,399015,approved,0,0,0,0,0,0.0,4,6
6327353,0.0,"Actually, not sure about McCain. But that's old Newt's schtick, He left his wife when she had cancer to marry his mistress. Lovely people some of these repugs are eh?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:48:23.206804+00,105,6326098.0,399033,approved,0,0,0,1,0,0.0,5,4
6327355,0.1666666666666666,"Hi!
I am on the exec board for Stevenson University’s Q Group and I just wanted to say that we do accept straight male performers. We want to highlight the talents of all of those on our wonderful campus, queer or otherwise. Last year we had straight male perforners and we will gladly accept any performers regardless of gender or sexuality. I understand the article did not explicitly say this, but all are welcome. 
Thank you.",0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-11-10 04:48:23.823288+00,105,,398913,approved,0,0,0,0,0,0.0,10,6
6327356,0.0,"Hey, the bill applies to Klu Klux Klan members as well...no face coverings in public institutions.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:48:36.460982+00,54,6326927.0,399143,rejected,0,0,0,0,0,0.0,0,4
6327357,0.0,"It was an example of a business larger than 25,000 sf.  You badly missed the obvious point of the example.  (Purposely avoiding it to deflect, I suspect.)",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:50:06.505044+00,102,6326904.0,399044,approved,0,0,0,0,0,0.0,0,4
6327358,0.2,"To use the example provided by one of your fellow trolls, about 4%.  

See, there's this thing called Google.  if you want to learn more about something, it's not that hard.  As long as you're not committed to ignorance as a lifestyle.",0.0,0.0,0.0,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:49:43.826137+00,102,6326069.0,399044,approved,0,0,0,0,0,0.0,0,5
6327360,0.0,"They don't come that way anymore, Bill.  Get hip.

It's liters and milliliters.

Take a couple aspirin with a full glass over water before you crash out.

Trust me on this . . .",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:49:46.078858+00,13,6327326.0,399015,approved,0,0,0,0,0,0.0,0,4
6327362,0.6888888888888889,Better you should leave you loser!,0.0,0.0,0.0,0.7111111111111112,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:49:51.719066+00,21,6326535.0,398899,rejected,0,0,0,0,0,0.0,0,45
6327363,0.0,"The communist Obama care, 600,000 people forced to sign up, even though they don't like it, because they have to help pay for the illegals medical care.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:51:21.460498+00,55,,399213,approved,2,0,0,0,1,0.0,0,4
6327365,0.0,Let me guess Ms. (Senate Bill 21) Logan - going to Make Anchorage Great Again?  Just don't grab us by the Denaina.,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:51:26.610260+00,21,,399140,approved,2,0,0,8,2,0.0,0,4
6327366,0.0,It's actually just a hobby. I so enjoy  sarcasm..,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:51:06.799412+00,105,6326079.0,399033,approved,0,0,0,0,0,0.0,0,4
6327367,0.0,"macA, in a way, I think you are right.  Things need to get worse before they get better.  Either way, we are about to find out if that is true....  hold on to your shorts. It's about to get a whole lot bumpier.",0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2017-11-10 04:51:40.749768+00,100,6320510.0,398765,approved,0,0,0,0,0,0.0,0,4
